Run No.	Date	Sample ID	PO4_mean	PO4_mean_QF	PO4_sd	PO4_sd_QF	PO4_cd_CF	PO4_cd_CF_QF	PO4_mean_c	PO4_mean_c_QF	PO4_sd_c	PO4_sd_c_QF	NO2_mean	NO2_mean_QF	NO2_stdev	NO2_stdev_QF	NO2_cd_CF	NO2_cd_CF_QF	NO2_mean_c	NO2_mean_c_QF	NO2_sd_c	NO2_sd_c_QF	N3N2_mean	N3N2_mean_QF	N3N2_sd	N3N2_sd_QF	NO3+NO2_cd_CF	NO3+NO2_cd_CF_QF	N3N2_mean_c	N3N2_mean_c_QF	N3N2_sd_c	N3N2_sd_c_QF	Si_mean	Si_mean_QF	Si_stdev	Si_stdev_QF	Si(OH)4_cd_CF	Si(OH)4_cd_CF_QF	Si_mean_c	Si_mean_c_QF	Si_sd_c	Si_sd_c_QF	NH4_mean	NH4_mean_QF	NH4_stdev	NH4_stdev_QF	NH4_cd_CF	NH4_cd_CF_QF	NH4_mean_c	NH4_mean_c_QF	NH4_sd_c	NH4_sd_c_QF 
42	07.04.20	35-40cm 20200406 SY	0.048	2	0.001	2	0.984	11	0.047	2	0.001	2	0.017	2	0.000	2	0.356	2	0.006	2	0.000	2	0.259	2	0.001	2	0.967	2	0.250	2	0.001	2	0.148	2	0.001	2	1.161	2	0.171	2	0.001	2	0.697	2	0.020	2	1.007	2	0.702	2	0.020	2
42	07.04.20	40-45cm 20200406 SY	0.044	2	0.001	2	0.984	11	0.043	2	0.001	2	0.013	2	0.000	2	0.356	2	0.005	2	0.000	2	0.191	2	0.001	2	0.967	2	0.184	2	0.001	2	0.258	2	0.004	2	1.161	2	0.300	2	0.005	2	0.528	2	0.007	2	1.007	2	0.532	2	0.007	2
42	07.04.20	45-50cm 20200406 SY	0.048	2	0.001	2	0.984	11	0.047	2	0.001	2	0.015	2	0.001	2	0.356	2	0.005	2	0.001	2	0.255	2	0.001	2	0.967	2	0.246	2	0.001	2	0.322	2	0.000	2	1.161	2	0.374	2	0.000	2	0.952	2	0.021	2	1.007	2	0.958	2	0.021	2
42	07.04.20	50-55cm 20200406 SY	0.072	2	0.001	2	0.984	11	0.070	2	0.001	2	0.016	2	0.000	2	0.356	2	0.006	2	0.000	2	0.336	2	0.001	2	0.967	2	0.324	2	0.001	2	0.763	2	0.001	2	1.161	2	0.886	2	0.002	2	1.217	2	0.019	2	1.007	2	1.225	2	0.019	2
42	07.04.20	55-60cm 20200406 SY	0.100	2	0.001	2	0.984	11	0.098	2	0.001	2	0.015	2	0.001	2	0.356	2	0.005	2	0.000	2	0.278	2	0.000	2	0.967	2	0.269	2	0.000	2	0.884	2	0.003	2	1.161	2	1.027	2	0.003	2	0.647	2	0.023	2	1.007	2	0.651	2	0.023	2
42	07.04.20	60-65cm 20200406 SY	0.070	2	0.003	2	0.984	11	0.069	2	0.003	2	0.015	2	0.000	2	0.356	2	0.005	2	0.000	2	0.185	2	0.001	2	0.967	2	0.179	2	0.001	2	0.813	2	0.004	2	1.161	2	0.944	2	0.004	2	0.800	2	0.005	2	1.007	2	0.805	2	0.005	2
42	07.04.20	65-70cm 20200406 SY	0.044	2	0.000	2	0.984	11	0.043	2	0.000	2	0.015	2	0.001	2	0.356	2	0.005	2	0.001	2	0.173	2	0.001	2	0.967	2	0.167	2	0.001	2	1.490	2	0.001	2	1.161	2	1.730	2	0.001	2	0.341	2	0.015	2	1.007	2	0.343	2	0.015	2
42	07.04.20	70-75cm 20200406 SY	0.094	2	0.001	2	0.984	11	0.092	2	0.001	2	0.016	2	0.001	2	0.356	2	0.006	2	0.000	2	0.171	2	0.001	2	0.967	2	0.165	2	0.001	2	1.918	2	0.001	2	1.161	2	2.228	2	0.002	2	0.519	2	0.008	2	1.007	2	0.522	2	0.008	2
42	07.04.20	75-80cm 20200406 SY	0.106	2	0.001	2	0.984	11	0.104	2	0.001	2	0.018	2	0.001	2	0.356	2	0.006	2	0.000	2	0.258	2	0.074	2	0.967	2	0.249	2	0.072	2	1.995	2	0.007	2	1.161	2	2.317	2	0.008	2	0.697	2	0.076	2	1.007	2	0.701	2	0.076	2
42	07.04.20	80-85cm 20200406 SY	0.106	2	0.001	2	0.984	11	0.104	2	0.001	2	0.019	2	0.001	2	0.356	2	0.007	2	0.001	2	0.201	2	0.002	2	0.967	2	0.194	2	0.002	2	2.084	2	0.003	2	1.161	2	2.420	2	0.003	2	0.782	2	0.002	2	1.007	2	0.787	2	0.002	2
42	07.04.20	85-90cm 20200406 SY	0.122	2	0.003	2	0.984	11	0.120	2	0.003	2	0.027	2	0.000	2	0.356	2	0.010	2	0.000	2	0.310	2	0.001	2	0.967	2	0.299	2	0.001	2	1.965	2	0.008	2	1.161	2	2.282	2	0.010	2	1.022	2	0.002	2	1.007	2	1.028	2	0.002	2
42	07.04.20	90-95cm 20200406 SY	0.088	2	0.001	2	0.984	11	0.086	2	0.001	2	0.022	2	0.001	2	0.356	2	0.008	2	0.001	2	0.201	2	0.000	2	0.967	2	0.194	2	0.000	2	1.936	2	0.003	2	1.161	2	2.248	2	0.003	2	0.724	2	0.010	2	1.007	2	0.729	2	0.010	2
42	07.04.20	95-100cm20200406 SY	0.081	2	0.003	2	0.984	11	0.080	2	0.003	2	0.024	2	0.001	2	0.356	2	0.009	2	0.001	2	0.207	2	0.001	2	0.967	2	0.200	2	0.001	2	1.422	2	0.005	2	1.161	2	1.651	2	0.006	2	0.774	2	0.002	2	1.007	2	0.779	2	0.002	2
42	07.04.20	100-105 20200406 SY	0.082	2	0.001	2	0.984	11	0.080	2	0.001	2	0.023	2	0.001	2	0.356	2	0.008	2	0.000	2	0.201	2	0.001	2	0.967	2	0.194	2	0.001	2	1.709	2	0.006	2	1.161	2	1.985	2	0.007	2	0.834	2	0.004	2	1.007	2	0.839	2	0.004	2
42	07.04.20	105-110 20200406 SY	0.079	2	0.001	2	0.984	11	0.078	2	0.001	2	0.025	2	0.000	2	0.356	2	0.009	2	0.000	2	0.205	2	0.001	2	0.967	2	0.198	2	0.001	2	1.559	2	0.003	2	1.161	2	1.811	2	0.003	2	1.015	2	0.002	2	1.007	2	1.021	2	0.002	2
42	07.04.20	110-115 20200406 SY	0.063	2	0.000	2	0.984	11	0.062	2	0.000	2	0.017	2	0.001	2	0.356	2	0.006	2	0.000	2	0.191	2	0.001	2	0.967	2	0.184	2	0.001	2	1.187	2	0.001	2	1.161	2	1.379	2	0.002	2	0.718	2	0.007	2	1.007	2	0.723	2	0.007	2
42	07.04.20	115-120 20200406 SY	0.066	2	0.003	2	0.984	11	0.065	2	0.003	2	0.017	2	0.000	2	0.356	2	0.006	2	0.000	2	0.214	2	0.000	2	0.967	2	0.207	2	0.000	2	1.217	2	0.001	2	1.161	2	1.413	2	0.002	2	0.837	2	0.001	2	1.007	2	0.842	2	0.001	2
42	07.04.20	120-125 20200406 SY	0.076	2	0.001	2	0.984	11	0.074	2	0.001	2	0.019	2	0.001	2	0.356	2	0.007	2	0.000	2	0.262	2	0.001	2	0.967	2	0.253	2	0.001	2	1.031	2	0.003	2	1.161	2	1.197	2	0.003	2	1.044	2	0.006	2	1.007	2	1.051	2	0.006	2
42	07.04.20	125-130 20200406 SY	0.087	2	0.000	2	0.984	11	0.086	2	0.000	2	0.019	2	0.001	2	0.356	2	0.007	2	0.000	2	0.252	2	0.000	2	0.967	2	0.244	2	0.000	2	0.931	2	0.004	2	1.161	2	1.081	2	0.004	2	1.127	2	0.004	2	1.007	2	1.135	2	0.004	2
42	07.04.20	130-135 20200406 SY	0.070	2	0.001	2	0.984	11	0.069	2	0.001	2	0.024	2	0.001	2	0.356	2	0.009	2	0.001	2	0.332	2	0.001	2	0.967	2	0.321	2	0.001	2	0.887	2	0.001	2	1.161	2	1.030	2	0.001	2	1.469	2	0.009	2	1.007	2	1.478	2	0.009	2
42	07.04.20	135-140 20200406 SY	0.072	2	0.002	2	0.984	11	0.070	2	0.002	2	0.035	2	0.001	2	0.356	2	0.012	2	0.000	2	0.343	2	0.001	2	0.967	2	0.332	2	0.001	2	0.710	2	0.001	2	1.161	2	0.824	2	0.001	2	1.376	2	0.008	2	1.007	2	1.385	2	0.009	2
42	07.04.20	140-145 20200406 SY	0.078	2	0.001	2	0.984	11	0.076	2	0.001	2	0.048	2	0.001	2	0.356	2	0.017	2	0.000	2	0.396	2	0.001	2	0.967	2	0.383	2	0.001	2	0.602	2	0.002	2	1.161	2	0.699	2	0.002	2	1.921	2	0.011	2	1.007	2	1.934	2	0.011	2
42	07.04.20	145-150 20200406 SY	0.113	2	0.002	2	0.984	11	0.111	2	0.002	2	0.057	2	0.000	2	0.356	2	0.020	2	0.000	2	0.864	2	0.002	2	0.967	2	0.835	2	0.002	2	0.538	2	0.003	2	1.161	2	0.625	2	0.003	2	1.766	2	0.004	2	1.007	2	1.778	2	0.004	2
42	07.04.20	150-155 20200406 SY	0.097	2	0.002	2	0.984	11	0.095	2	0.002	2	0.065	2	0.001	2	0.356	2	0.023	2	0.001	2	0.479	2	0.088	2	0.967	2	0.463	2	0.085	2	0.569	2	0.011	2	1.161	2	0.661	2	0.013	2	1.748	2	0.035	2	1.007	2	1.759	2	0.035	2
42	07.04.20	155-160 20200406 SY	0.099	2	0.001	2	0.984	11	0.097	2	0.001	2	0.054	2	0.001	2	0.356	2	0.019	2	0.000	2	0.608	2	0.001	2	0.967	2	0.588	2	0.001	2	0.599	2	0.007	2	1.161	2	0.696	2	0.008	2	3.405	2	0.045	2	1.007	2	3.428	2	0.045	2
42	07.04.20	160-165 20200406 SY	0.269	2	0.002	2	0.984	11	0.264	2	0.002	2	0.065	2	0.001	2	0.356	2	0.023	2	0.000	2	1.660	2	0.003	2	0.967	2	1.605	2	0.003	2	0.661	2	0.004	2	1.161	2	0.768	2	0.005	2	1.836	2	0.041	2	1.007	2	1.848	2	0.041	2
42	07.04.20	165-170 20200406 SY	0.118	2	0.001	2	0.984	11	0.116	2	0.001	2	0.045	2	0.001	2	0.356	2	0.016	2	0.000	2	0.944	2	0.006	2	0.967	2	0.912	2	0.006	2	0.675	2	0.002	2	1.161	2	0.783	2	0.002	2	1.053	2	0.031	2	1.007	2	1.060	2	0.031	2
42	07.04.20	170-175 20200406 SY	0.084	2	0.002	2	0.984	11	0.082	2	0.002	2	0.032	2	0.001	2	0.356	2	0.011	2	0.000	2	0.622	2	0.001	2	0.967	2	0.601	2	0.001	2	0.590	2	0.002	2	1.161	2	0.685	2	0.002	2	1.343	2	0.001	2	1.007	2	1.352	2	0.001	2
42	07.04.20	175-180 20200406 SY	0.086	2	0.000	2	0.984	11	0.085	2	0.000	2	0.051	2	0.001	2	0.356	2	0.018	2	0.000	2	0.495	2	0.001	2	0.967	2	0.478	2	0.001	2	0.584	2	0.001	2	1.161	2	0.678	2	0.002	2	1.326	2	0.000	2	1.007	2	1.335	2	0.000	2
42	07.04.20	180-185 20200406 SY	0.093	2	0.000	2	0.984	11	0.092	2	0.000	2	0.043	2	0.001	2	0.356	2	0.015	2	0.000	2	0.685	2	0.000	2	0.967	2	0.662	2	0.000	2	0.548	2	0.001	2	1.161	2	0.636	2	0.002	2	2.389	2	0.026	2	1.007	2	2.405	2	0.026	2
42	07.04.20	185-190 20200406 SY	0.096	2	0.002	2	0.984	11	0.094	2	0.002	2	0.051	2	0.001	2	0.356	2	0.018	2	0.000	2	0.557	2	0.001	2	0.967	2	0.538	2	0.001	2	0.516	2	0.003	2	1.161	2	0.599	2	0.003	2	1.819	2	0.024	2	1.007	2	1.831	2	0.024	2
42	07.04.20	190-195 20200406 SY	0.146	2	0.001	2	0.984	11	0.144	2	0.001	2	0.061	2	0.001	2	0.356	2	0.022	2	0.000	2	0.936	2	0.001	2	0.967	2	0.905	2	0.001	2	0.471	2	0.000	2	1.161	2	0.547	2	0.000	2	4.376	2	0.078	2	1.007	2	4.405	2	0.079	2
42	07.04.20	200-205 20200406 SY	0.120	2	0.001	2	0.984	11	0.118	2	0.001	2	0.051	2	0.000	2	0.356	2	0.018	2	0.000	2	0.823	2	0.001	2	0.967	2	0.795	2	0.001	2	0.446	2	0.004	2	1.161	2	0.517	2	0.004	2	3.449	2	0.011	2	1.007	2	3.472	2	0.011	2
42	07.04.20	205-210 20200406 SY	0.136	2	0.001	2	0.984	11	0.134	2	0.001	2	0.054	2	0.001	2	0.356	2	0.019	2	0.000	2	0.867	2	0.000	2	0.967	2	0.838	2	0.000	2	0.380	2	0.001	2	1.161	2	0.441	2	0.001	2	3.282	2	0.008	2	1.007	2	3.304	2	0.009	2
42	07.04.20	210-215 20200406 SY	0.137	2	0.001	2	0.984	11	0.135	2	0.001	2	0.064	2	0.001	2	0.356	2	0.023	2	0.000	2	1.279	2	0.001	2	0.967	2	1.237	2	0.001	2	0.399	2	0.002	2	1.161	2	0.463	2	0.002	2	2.255	2	0.028	2	1.007	2	2.270	2	0.028	2
42	07.04.20	215-220 20200406 SY	0.129	2	0.002	2	0.984	11	0.126	2	0.002	2	0.050	2	0.000	2	0.356	2	0.018	2	0.000	2	1.053	2	0.004	2	0.967	2	1.018	2	0.003	2	0.342	2	0.002	2	1.161	2	0.397	2	0.002	2	1.399	2	0.028	2	1.007	2	1.408	2	0.028	2
42	07.04.20	0-5cm 20200406 FYI	0.090	2	0.001	2	0.984	11	0.089	2	0.001	2	0.035	2	0.001	2	0.356	2	0.012	2	0.000	2	0.672	2	0.080	2	0.967	2	0.649	2	0.077	2	0.845	2	0.016	2	1.161	2	0.981	2	0.018	2	2.543	2	0.001	2	1.007	2	2.560	2	0.001	2
42	07.04.20	???	0.047	2	0.002	2	0.984	11	0.046	2	0.002	2	0.029	2	0.000	2	0.356	2	0.010	2	0.000	2	0.358	2	0.004	2	0.967	2	0.346	2	0.004	2	0.816	2	0.000	2	1.161	2	0.948	2	0.000	2	1.518	2	0.028	2	1.007	2	1.528	2	0.028	2
42	07.04.20	???	0.086	2	0.000	2	0.984	11	0.085	2	0.000	2	0.028	2	0.001	2	0.356	2	0.010	2	0.000	2	0.338	2	0.000	2	0.967	2	0.327	2	0.000	2	1.218	2	0.002	2	1.161	2	1.414	2	0.002	2	1.561	2	0.007	2	1.007	2	1.572	2	0.007	2
42	07.04.20	???	0.067	2	0.001	2	0.984	11	0.065	2	0.001	2	0.028	2	0.000	2	0.356	2	0.010	2	0.000	2	0.513	2	0.000	2	0.967	2	0.496	2	0.000	2	0.312	2	0.001	2	1.161	2	0.362	2	0.001	2	1.016	2	0.016	2	1.007	2	1.022	2	0.016	2
42	07.04.20	???	0.066	2	0.000	2	0.984	11	0.065	2	0.000	2	0.026	2	0.000	2	0.356	2	0.009	2	0.000	2	0.238	2	0.001	2	0.967	2	0.230	2	0.001	2	0.672	2	0.003	2	1.161	2	0.780	2	0.003	2	0.836	2	0.001	2	1.007	2	0.842	2	0.001	2
42	07.04.20	???	0.146	2	0.001	2	0.984	11	0.143	2	0.001	2	0.029	2	0.000	2	0.356	2	0.010	2	0.000	2	0.248	2	0.001	2	0.967	2	0.239	2	0.001	2	2.272	2	0.006	2	1.161	2	2.639	2	0.007	2	0.909	2	0.004	2	1.007	2	0.915	2	0.004	2
42	07.04.20	???	0.183	2	0.001	2	0.984	11	0.180	2	0.001	2	0.028	2	0.000	2	0.356	2	0.010	2	0.000	2	0.272	2	0.004	2	0.967	2	0.263	2	0.003	2	2.456	2	0.001	2	1.161	2	2.852	2	0.002	2	0.926	2	0.004	2	1.007	2	0.932	2	0.004	2
42	07.04.20	???	0.187	2	0.000	2	0.984	11	0.184	2	0.000	2	0.049	2	0.001	2	0.356	2	0.017	2	0.000	2	0.457	2	0.001	2	0.967	2	0.442	2	0.001	2	2.184	2	0.002	2	1.161	2	2.536	2	0.002	2	1.488	2	0.020	2	1.007	2	1.498	2	0.020	2
42	07.04.20	???	0.183	2	0.002	2	0.984	11	0.180	2	0.002	2	0.036	2	0.000	2	0.356	2	0.013	2	0.000	2	0.262	2	0.003	2	0.967	2	0.253	2	0.003	2	2.237	2	0.001	2	1.161	2	2.598	2	0.002	2	1.108	2	0.008	2	1.007	2	1.115	2	0.008	2
42	07.04.20	???	0.165	2	0.001	2	0.984	11	0.162	2	0.001	2	0.030	2	0.000	2	0.356	2	0.011	2	0.000	2	0.227	2	0.001	2	0.967	2	0.219	2	0.001	2	2.006	2	0.004	2	1.161	2	2.329	2	0.004	2	0.878	2	0.014	2	1.007	2	0.884	2	0.014	2
42	07.04.20	???	0.166	2	0.001	2	0.984	11	0.163	2	0.001	2	0.033	2	0.001	2	0.356	2	0.012	2	0.000	2	0.250	2	0.000	2	0.967	2	0.242	2	0.000	2	1.999	2	0.002	2	1.161	2	2.321	2	0.002	2	0.941	2	0.007	2	1.007	2	0.947	2	0.007	2
42	07.04.20	???	0.291	2	0.001	2	0.984	11	0.286	2	0.001	2	0.058	2	0.001	2	0.356	2	0.020	2	0.000	2	0.633	2	0.001	2	0.967	2	0.612	2	0.001	2	2.006	2	0.003	2	1.161	2	2.330	2	0.003	2	2.074	2	0.038	2	1.007	2	2.088	2	0.038	2
42	07.04.20	???	0.153	2	0.000	2	0.984	11	0.151	2	0.000	2	0.040	2	0.000	2	0.356	2	0.014	2	0.000	2	0.308	2	0.002	2	0.967	2	0.297	2	0.002	2	1.193	2	0.002	2	1.161	2	1.385	2	0.002	2	1.028	2	0.027	2	1.007	2	1.035	2	0.027	2
42	07.04.20	???	0.093	2	0.001	2	0.984	11	0.091	2	0.001	2	0.035	2	0.001	2	0.356	2	0.012	2	0.000	2	0.270	2	0.001	2	0.967	2	0.261	2	0.001	2	0.720	2	0.008	2	1.161	2	0.836	2	0.009	2	0.610	2	0.016	2	1.007	2	0.614	2	0.016	2
42	07.04.20	???	0.075	2	0.001	2	0.984	11	0.073	2	0.001	2	0.034	2	0.001	2	0.356	2	0.012	2	0.000	2	0.250	2	0.001	2	0.967	2	0.242	2	0.001	2	0.518	2	0.002	2	1.161	2	0.601	2	0.002	2	0.329	2	0.013	2	1.007	2	0.331	2	0.013	2
42	07.04.20	???	0.082	2	0.001	2	0.984	11	0.081	2	0.001	2	0.038	2	0.001	2	0.356	2	0.013	2	0.000	2	0.351	2	0.088	2	0.967	2	0.339	2	0.085	2	0.611	2	0.013	2	1.161	2	0.710	2	0.015	2	0.550	2	0.071	2	1.007	2	0.554	2	0.071	2
42	07.04.20	???	0.078	2	0.001	2	0.984	11	0.076	2	0.001	2	0.038	2	0.001	2	0.356	2	0.013	2	0.000	2	0.284	2	0.004	2	0.967	2	0.275	2	0.004	2	0.557	2	0.006	2	1.161	2	0.646	2	0.007	2	0.416	2	0.013	2	1.007	2	0.419	2	0.013	2
42	07.04.20	???	0.072	2	0.001	2	0.984	11	0.071	2	0.001	2	0.043	2	0.001	2	0.356	2	0.015	2	0.000	2	0.283	2	0.002	2	0.967	2	0.273	2	0.002	2	0.573	2	0.005	2	1.161	2	0.665	2	0.006	2	0.320	2	0.006	2	1.007	2	0.322	2	0.006	2
42	07.04.20	???	0.074	2	0.000	2	0.984	11	0.073	2	0.000	2	0.038	2	0.001	2	0.356	2	0.013	2	0.000	2	0.249	2	0.001	2	0.967	2	0.240	2	0.001	2	0.535	2	0.004	2	1.161	2	0.621	2	0.005	2	0.267	2	0.004	2	1.007	2	0.269	2	0.004	2
42	07.04.20	???	0.073	2	0.000	2	0.984	11	0.072	2	0.000	2	0.035	2	0.001	2	0.356	2	0.012	2	0.001	2	0.258	2	0.001	2	0.967	2	0.249	2	0.001	2	0.511	2	0.001	2	1.161	2	0.593	2	0.001	2	0.292	2	0.001	2	1.007	2	0.293	2	0.001	2
42	07.04.20	???	0.092	2	0.001	2	0.984	11	0.091	2	0.001	2	0.034	2	0.001	2	0.356	2	0.012	2	0.000	2	0.399	2	0.001	2	0.967	2	0.385	2	0.001	2	0.561	2	0.002	2	1.161	2	0.651	2	0.002	2	0.656	2	0.013	2	1.007	2	0.660	2	0.014	2
42	07.04.20	???	0.102	2	0.001	2	0.984	11	0.100	2	0.001	2	0.032	2	0.001	2	0.356	2	0.011	2	0.000	2	0.495	2	0.001	2	0.967	2	0.478	2	0.001	2	0.651	2	0.000	2	1.161	2	0.756	2	0.000	2	0.421	2	0.006	2	1.007	2	0.423	2	0.006	2
42	07.04.20	???	0.109	2	0.002	2	0.984	11	0.107	2	0.002	2	0.035	2	0.000	2	0.356	2	0.012	2	0.000	2	1.067	2	0.184	2	0.967	2	1.032	2	0.178	2	0.525	2	0.001	2	1.161	2	0.609	2	0.001	2	1.267	2	0.023	2	1.007	2	1.275	2	0.023	2
42	07.04.20	???	0.099	2	0.001	2	0.984	11	0.097	2	0.001	2	0.029	2	0.001	2	0.356	2	0.010	2	0.000	2	0.420	2	0.003	2	0.967	2	0.406	2	0.003	2	0.533	2	0.001	2	1.161	2	0.619	2	0.002	2	0.350	2	0.032	2	1.007	2	0.352	2	0.032	2
42	07.04.20	???	0.095	2	0.002	2	0.984	11	0.093	2	0.002	2	0.030	2	0.001	2	0.356	2	0.011	2	0.000	2	0.464	2	0.002	2	0.967	2	0.448	2	0.002	2	0.465	2	0.004	2	1.161	2	0.540	2	0.005	2	0.401	2	0.004	2	1.007	2	0.404	2	0.004	2
42	07.04.20	???	0.103	2	0.001	2	0.984	11	0.101	2	0.001	2	0.031	2	0.000	2	0.356	2	0.011	2	0.000	2	0.642	2	0.001	2	0.967	2	0.620	2	0.001	2	0.383	2	0.004	2	1.161	2	0.444	2	0.004	2	1.205	2	0.025	2	1.007	2	1.213	2	0.026	2
42	07.04.20	???	0.083	2	0.004	2	0.984	11	0.081	2	0.003	2	0.024	2	0.001	2	0.356	2	0.008	2	0.000	2	0.332	2	0.000	2	0.967	2	0.321	2	0.000	2	0.380	2	0.005	2	1.161	2	0.441	2	0.006	2	0.257	2	0.026	2	1.007	2	0.258	2	0.026	2
42	07.04.20	???	0.076	2	0.008	2	0.984	11	0.074	2	0.008	2	0.027	2	0.001	2	0.356	2	0.009	2	0.000	2	0.342	2	0.004	2	0.967	2	0.330	2	0.003	2	0.337	2	0.040	2	1.161	2	0.391	2	0.046	2	0.275	2	0.064	2	1.007	2	0.277	2	0.064	2
42	07.04.20	???	0.074	2	0.013	2	0.984	11	0.073	2	0.013	2	0.029	2	0.001	2	0.356	2	0.010	2	0.001	2	0.411	2	0.097	2	0.967	2	0.397	2	0.094	2	0.311	2	0.007	2	1.161	2	0.361	2	0.008	2	0.383	2	0.057	2	1.007	2	0.386	2	0.057	2
42	07.04.20	???	0.102	2	0.025	2	0.984	11	0.100	2	0.024	2	0.029	2	0.001	2	0.356	2	0.010	2	0.001	2	0.598	2	0.170	2	0.967	2	0.578	2	0.165	2	0.313	2	0.001	2	1.161	2	0.364	2	0.002	2	0.716	2	0.420	2	1.007	2	0.721	2	0.423	2
42	07.04.20	???	0.144	2	0.001	2	0.984	11	0.141	2	0.001	2	0.038	2	0.000	2	0.356	2	0.014	2	0.000	2	1.218	2	0.005	2	0.967	2	1.177	2	0.005	2	0.505	2	0.004	2	1.161	2	0.587	2	0.005	2	1.670	2	0.014	2	1.007	2	1.681	2	0.014	2
42	07.04.20	160-165 20200406 FY	0.157	2	0.001	2	0.984	11	0.154	2	0.001	2	0.051	2	0.000	2	0.356	2	0.018	2	0.000	2	0.997	2	0.003	2	0.967	2	0.964	2	0.003	2	0.428	2	0.004	2	1.161	2	0.496	2	0.004	2	0.579	2	0.024	2	1.007	2	0.583	2	0.024	2
42	07.04.20	hl surf b fin 06.04	0.133	2	0.004	2	0.984	11	0.130	2	0.003	2	0.041	2	0.001	2	0.356	2	0.014	2	0.000	2	0.116	2	0.007	2	0.967	2	0.112	2	0.007	2	0.141	2	0.004	2	1.161	2	0.163	2	0.004	2	0.014	2	0.019	2	1.007	2	0.014	2	0.019	2
42	07.04.20	hl surf c fin 06.04	0.144	2	0.000	2	0.984	11	0.142	2	0.000	2	0.044	2	0.000	2	0.356	2	0.016	2	0.000	2	0.101	2	0.000	2	0.967	2	0.098	2	0.000	2	0.067	2	0.006	2	1.161	2	0.077	2	0.007	2	0.021	2	0.000	2	1.007	2	0.021	2	0.000	2
42	07.04.20	germexpsurft0 09.03	0.046	2	0.001	2	0.984	11	0.045	2	0.001	2	0.073	2	0.004	2	0.356	2	0.026	2	0.001	2	2.027	2	0.013	2	0.967	2	1.959	2	0.013	2	2.631	2	0.008	2	1.161	2	3.056	2	0.010	2	8.380	2	0.032	2	1.007	2	8.436	2	0.032	2
42	07.04.20	1	0.921	2	0.001	2	0.984	11	0.906	2	0.001	2	0.030	2	0.004	2	0.356	2	0.011	2	0.001	2	12.766	2	0.052	2	0.967	2	12.343	2	0.050	2	4.673	2	0.008	2	1.161	2	5.427	2	0.010	2	0.944	2	0.657	2	1.007	2	0.950	2	0.661	2
42	07.04.20	3	0.884	2	0.001	2	0.984	11	0.870	2	0.001	2	0.033	2	0.001	2	0.356	2	0.012	2	0.000	2	12.624	2	0.010	2	0.967	2	12.206	2	0.010	2	4.526	2	0.001	2	1.161	2	5.256	2	0.002	2	0.121	2	0.054	2	1.007	2	0.122	2	0.054	2
42	07.04.20	5	0.799	2	0.001	2	0.984	11	0.786	2	0.001	2	0.030	2	0.002	2	0.356	2	0.011	2	0.001	2	11.168	2	0.008	2	0.967	2	10.798	2	0.008	2	4.362	2	0.004	2	1.161	2	5.065	2	0.004	2	0.347	2	0.009	2	1.007	2	0.349	2	0.009	2
42	07.04.20	7	0.639	2	0.001	2	0.984	11	0.628	2	0.001	2	0.035	2	0.001	2	0.356	2	0.012	2	0.000	2	7.735	2	0.035	2	0.967	2	7.478	2	0.034	2	2.902	2	0.001	2	1.161	2	3.370	2	0.001	2	0.671	2	0.003	2	1.007	2	0.676	2	0.003	2
42	07.04.20	9	0.559	2	0.001	2	0.984	11	0.550	2	0.001	2	0.035	2	0.000	2	0.356	2	0.012	2	0.000	2	6.434	2	0.001	2	0.967	2	6.221	2	0.001	2	2.385	2	0.001	2	1.161	2	2.769	2	0.001	2	0.066	2	0.006	2	1.007	2	0.066	2	0.006	2
42	07.04.20	11	0.495	2	0.001	2	0.984	11	0.487	2	0.001	2	0.041	2	0.001	2	0.356	2	0.015	2	0.001	2	5.036	2	0.013	2	0.967	2	4.869	2	0.013	2	2.199	2	0.001	2	1.161	2	2.554	2	0.002	2	1.398	2	0.002	2	1.007	2	1.407	2	0.002	2
42	07.04.20	13	0.434	2	0.001	2	0.984	11	0.427	2	0.001	2	0.042	2	0.000	2	0.356	2	0.015	2	0.000	2	4.318	2	0.002	2	0.967	2	4.174	2	0.002	2	1.983	2	0.002	2	1.161	2	2.302	2	0.002	2	0.836	2	0.003	2	1.007	2	0.842	2	0.003	2
42	07.04.20	15	0.434	2	0.003	2	0.984	11	0.427	2	0.003	2	0.045	2	0.001	2	0.356	2	0.016	2	0.000	2	4.090	2	0.012	2	0.967	2	3.954	2	0.012	2	1.919	2	0.005	2	1.161	2	2.228	2	0.006	2	1.209	2	0.004	2	1.007	2	1.217	2	0.004	2
42	07.04.20	17	0.467	2	0.001	2	0.984	11	0.459	2	0.001	2	0.047	2	0.003	2	0.356	2	0.017	2	0.001	2	4.078	2	0.042	2	0.967	2	3.942	2	0.040	2	1.899	2	0.010	2	1.161	2	2.205	2	0.011	2	-0.061	4	0.000	4	1.007	2	-0.061	4	0.000	4
42	07.04.20	19	0.404	2	0.000	2	0.984	11	0.398	2	0.000	2	0.044	2	0.000	2	0.356	2	0.016	2	0.000	2	3.948	2	0.005	2	0.967	2	3.817	2	0.005	2	1.879	2	0.004	2	1.161	2	2.182	2	0.004	2	-0.061	4	0.000	4	1.007	2	-0.061	4	0.000	4
