Profile,Rawfilename,Project,Depth [m],Sampled volume [L],Total flux [mg m-2 d-1],slope,time
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3197.5,93.96,0.16280198033626597,-4.506515079205694,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3202.5,98.28,0.22115235894166774,-4.2640437528101875,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3207.5,95.04,0.1829986832258605,-4.253132083854385,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3212.5,93.96,0.36899253810404686,-4.0101399139604155,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3217.5,104.76,0.1322693640949565,-2.9636176321561964,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3222.5,101.52,0.42614455854440225,-4.000562903566063,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3227.5,100.44,0.10947508287679955,-4.328279881943987,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3232.5,110.16,0.16389542104827387,-4.371146637744492,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3237.5,105.84,0.3569435535229132,-4.281018284059632,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3242.5,86.4,0.9910578560185666,-2.9280717162173286,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3247.5,108.0,0.24145607611617093,-4.339046014106069,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3252.5,108.0,0.14992779857836505,-4.714296026736549,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3257.5,97.2,0.8257777813588609,-3.898899150429017,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3262.5,92.88,0.20670146768566156,-4.540332290407219,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3267.5,96.12,0.3060649270219068,-4.2590085851286075,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3272.5,103.68,0.14647003243694043,-4.417181806859198,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3277.5,102.6,0.29234004158208987,-4.369918488543516,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3282.5,100.44,0.2963624360925856,-4.391558602696453,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3287.5,102.6,0.3679675065228343,-3.983857125671022,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3292.5,102.6,0.16878163226881804,-4.585472054892268,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3297.5,112.32,0.38208325980272473,-4.089308328802384,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3302.5,97.2,0.7104344916391342,-3.9498130757996477,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3307.5,89.64,0.24227542221019205,-4.176963124558977,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3312.5,104.76,0.1477611753000268,-4.667259504005065,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3317.5,101.52,0.11375538918346415,-4.957219774716688,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3322.5,105.84,0.2124082556151211,-4.282114568324111,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3327.5,105.84,0.12675137616378757,-4.662159405928816,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3332.5,105.84,0.3575548988578162,-4.023139737583061,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3337.5,102.6,0.09465764878888788,-4.312216996772433,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3342.5,101.52,0.14853050939490148,-4.405738304089733,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3347.5,99.36,0.15756756700563346,-4.348654483035898,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3352.5,96.12,0.24689277640977983,-4.4354895802825585,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3357.5,100.44,0.83070546182062,-3.832365132963608,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3362.5,106.92,0.2103208990930497,-4.4858935778821944,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3367.5,96.12,0.09126533297480029,-5.012598638957713,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3372.5,103.68,0.1298207740404535,-4.653578867655491,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3377.5,105.84,0.07091998678651454,-5.2015721911309125,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3382.5,93.96,0.08957021348279193,-4.560048597855318,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3387.5,103.68,1.127268823442128,-3.7073307201283887,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3392.5,90.72,0.14485788060361302,-4.483392553861274,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3397.5,93.96,0.7419561305063287,-3.8400203220772884,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3402.5,95.04,0.10789796416938913,-4.8245045837450995,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3407.5,98.28,0.08221488236089583,-5.012036073734526,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3412.5,93.96,0.1843305649289803,-4.42917099052665,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3417.5,96.12,0.22052927438532216,-4.472662018150422,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3422.5,111.24,0.6590130300443391,-3.926317662903132,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3427.5,110.16,0.19245517222269487,-4.4272803886630125,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3432.5,104.76,0.07461339414852088,-4.718341353304256,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3437.5,102.6,0.2136250130402552,-4.269038197537598,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3442.5,108.0,1.040632379599699,-3.679823471227428,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3447.5,98.28,0.09713351851527965,-4.887038257721804,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3452.5,99.36,0.09278528576266663,-4.778879034586171,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3457.5,90.72,0.04776705651503313,-4.517661424683636,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3462.5,91.8,0.10325779925181636,-4.513115446598253,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3467.5,109.08,0.08722393623618244,-4.648163217677854,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3472.5,99.36,0.1019144245322342,-4.872035295083537,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3477.5,97.2,0.07604732423789459,-5.290849615991378,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3482.5,101.52,0.11486996012050915,-4.753398175511845,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3487.5,100.44,0.07799801768925242,-5.166493230016537,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3492.5,101.52,0.0951407835396921,-5.033700879166404,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3497.5,102.6,0.09975671977247344,-4.831090184305465,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3502.5,106.92,0.195164129635698,-4.437777924700416,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3507.5,97.2,0.13177307548518213,-4.5532696425603545,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3512.5,98.28,0.10320617826840325,-4.624717443549075,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3517.5,106.92,0.09470835411076318,-4.928023366483112,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3522.5,95.04,0.3791399023591766,-4.022153878121027,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3527.5,106.92,0.08598137681135225,-4.910756060106444,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3532.5,100.44,0.09752581737440039,-5.043225170381446,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3537.5,104.76,0.09791329843330403,-5.017768498243491,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3542.5,104.76,0.19746967693629597,-4.486898369840664,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3547.5,100.44,0.09953204539492397,-4.438477716928874,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3552.5,108.0,0.08180334186742226,-4.918112433986704,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3557.5,98.28,0.25254027114495775,-4.369543922830533,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3562.5,106.92,0.20324350295665816,-4.573029939435582,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3567.5,103.68,0.10261319458911027,-4.65738697256848,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3572.5,106.92,0.16652113869435964,-4.507792710779232,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3577.5,102.6,0.05734487350968464,-5.403266878444594,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3582.5,108.0,0.10094168697692646,-5.004049058400311,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3587.5,101.52,0.08880550971914113,-4.6634800938297385,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3592.5,112.32,0.09649346024425515,-5.150542804073942,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3597.5,99.36,0.16759412515697714,-4.377153949794193,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3602.5,102.6,0.08415993922496952,-5.1364237080645,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3607.5,91.8,0.09217448267488973,-4.6477396872363945,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3612.5,100.44,0.16398411550847225,-4.482109568917967,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3617.5,109.08,0.20498570759906914,-4.471662167192769,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3622.5,99.36,0.0668143381557492,-5.043500529063907,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3627.5,88.56,0.04186870025396283,-4.900354879179986,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3632.5,103.68,0.13240869299239674,-4.839011025530612,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3637.5,91.8,0.1018288240628171,-4.665713306985265,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3642.5,105.84,0.08032498989494999,-4.89593884667226,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3647.5,97.2,0.49537239876460654,-4.090357620330814,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3652.5,96.12,0.09607928777826301,-5.163212719924742,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3657.5,101.52,0.10169628682455711,-5.3409491458879454,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3662.5,96.12,0.09036230244662805,-5.199465795995548,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3667.5,99.36,0.11816928313951622,-4.790426937106425,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3672.5,104.76,0.8415487331584053,-3.465097147310099,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3677.5,99.36,0.10859606820814108,-5.059021699716266,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3682.5,100.44,0.09591286787297339,-5.379753095558715,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3687.5,106.92,0.20647086758841238,-4.654917349255693,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3692.5,96.12,0.15801901365247784,-4.580735371825971,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3697.5,103.68,0.1016793468729779,-5.074163298885747,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3702.5,104.76,0.1053500385069977,-4.775517469016591,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3707.5,98.28,0.14023348105365224,-4.780444687297034,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3712.5,101.52,0.10936636104646702,-5.095986492061295,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3717.5,105.84,0.15440747078937975,-4.317739928454787,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3722.5,105.84,0.1572916075765543,-3.1435674861019076,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3727.5,99.36,0.16175812674138548,-4.6406888540722395,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3732.5,90.72,0.19340455136680246,-4.760627795154807,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3737.5,96.12,0.31112344820054433,-4.240705827144397,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3742.5,96.12,0.15267142743147866,-4.993849820944735,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3747.5,93.96,0.10588581007505403,-5.048625561223731,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3752.5,102.6,0.1467127539737318,-5.20624308703056,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3757.5,98.28,0.1971241275813372,-4.899507042021845,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3762.5,102.6,0.15014040063783876,-5.1100256306827685,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3767.5,103.68,0.15010293906218022,-5.325102344370511,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3772.5,98.28,0.17699690845986824,-4.8347617562822025,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3777.5,104.76,1.2579303785228626,-3.98901201454715,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3782.5,99.36,0.20489880467048863,-4.859887325238044,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3787.5,93.96,0.1908797642729513,-4.275358722396775,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3792.5,96.12,0.18984500477236438,-4.76902357855413,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3797.5,98.28,0.3083484760734272,-4.735484423347851,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3802.5,95.04,0.33859137930196426,-4.38349418075523,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3807.5,103.68,0.22212589461706908,-4.248636410020314,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3812.5,101.52,0.23132864207910858,-5.0309306698038485,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3817.5,104.76,0.1863479250239703,-5.166441850466763,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3822.5,103.68,0.25959523663883466,-4.539070554139199,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3827.5,89.64,0.24770405579755722,-4.669388266692918,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3832.5,100.44,0.2225595782614536,-5.194391964706016,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3837.5,102.6,0.20603170289497258,-4.929465592756019,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3842.5,89.64,0.47070897341224416,-4.166822905337232,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3847.5,95.04,0.19668986136185684,-4.535227080090966,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3852.5,95.04,0.3567371547991943,-4.5510337505068845,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3857.5,98.28,0.276984661299984,-4.797473528672098,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3862.5,105.84,0.2874488696232644,-4.883220411261317,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3867.5,95.04,0.3903408633191885,-4.374450000826919,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3872.5,106.92,0.20191431281313932,-5.094641046785345,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3877.5,111.24,0.20504246804668624,-5.211557687990964,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3882.5,90.72,0.19660862028385093,-4.114243234362019,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3887.5,100.44,0.196321252758145,-5.0161192702013,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3892.5,99.36,0.5792211090347519,-4.193961691091932,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3897.5,99.36,0.1902316390526851,-4.755540711547748,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3902.5,102.6,0.24137506676328824,-3.7288236011004634,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3907.5,97.2,0.2067829607056602,-4.6826121784483234,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3912.5,103.68,0.20673472075748583,-4.201089749160961,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3917.5,92.88,0.2829897110915723,-4.743187355567945,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3922.5,93.96,0.26515854783334414,-4.466956872148267,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3927.5,101.52,0.23071713798534588,-4.329946073516414,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3932.5,99.36,0.33876440511667194,-4.294187838677812,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3937.5,96.12,0.15755232063179744,-4.871385334799656,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3942.5,103.68,0.17676279612043497,-4.611431854151261,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3947.5,104.76,0.21837100713714377,-4.421653312293341,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3952.5,100.44,0.21757346082208795,-4.422106993674038,2019-11-14 03:27:14
ps122_1_7_49,HDR20191114032714,uvp5_sn204_mosaic_primary_filtered,3957.5,101.52,0.31764294885479893,-4.496080011167112,2019-11-14 03:27:14
